vehicle_id,model_year,total_distance_km,fuel_type,fuel_efficiency_l100km,mileage_empty_kmpl,mileage_loaded_kmpl,pickup_time_0to60s,max_load_kg,typical_load_kg,cooling_efficiency_percent,refrigerant_type,cooling_power_kw,target_temp_c,years_in_service,annual_distance_km,maintenance_hours,service_area
VH01100,2023,155369,Diesel,30.6,4.7,3.3,17.9,8000,6094,95.5,R-452A,24.8,2,1,103579,1942,PVNR_Expressway
VH01101,2021,355200,Hybrid,24.2,5.9,4.1,18.5,12000,9551,87.3,R-404A,12.8,-18,3,101485,4440,Gachibowli
VH01102,2023,114015,Diesel,34.4,4.2,2.9,15.6,20000,13393,97.3,R-404A,18.0,-18,1,76010,1425,Uppal
VH01103,2021,414403,Diesel,29.2,4.9,3.4,20.2,8000,6629,93.4,R-404A,22.0,-20,3,118400,5180,Medchal
VH01104,2022,137170,Hybrid,23.6,6.0,4.2,14.0,8000,6245,92.2,R-404A,13.2,2,2,54868,1714,Medchal
VH01105,2021,188650,Diesel,28.6,5.0,3.5,24.5,20000,16638,89.8,R-452A,17.5,2,3,53900,2358,Kompally
VH01106,2024,56584,Diesel,34.0,4.2,2.9,21.6,20000,16963,94.8,R-404A,17.3,-20,0,113169,707,HITEC_City_Main_Road
VH01107,2023,80312,Diesel,32.5,4.4,3.1,22.5,20000,17597,95.5,R-404A,10.0,-20,1,53541,1003,Uppal
VH01108,2018,396983,Hybrid,29.9,4.8,3.3,16.4,5000,4294,83.3,R-452A,17.6,4,6,61074,4962,Kompally
VH01109,2023,106009,Diesel,29.8,4.8,3.4,18.4,5000,3462,89.5,R-452A,12.3,2,1,70673,1325,L B Nagar
VH01110,2022,164306,Diesel,29.0,4.9,3.5,19.2,8000,5358,92.0,R-404A,21.3,4,2,65722,2053,L B Nagar
VH01111,2023,161352,Electric,0.0,6.7,4.7,16.8,8000,5119,95.6,R-404A,20.3,-20,1,107568,2016,Gachibowli
VH01112,2017,612223,Diesel,32.9,4.3,3.0,18.6,5000,4185,76.0,R-452A,15.7,2,7,81629,7652,L B Nagar
VH01113,2017,828759,Diesel,41.1,3.5,2.4,15.7,8000,6696,77.1,R-452A,20.9,2,7,110501,10359,PVNR_Expressway
VH01114,2019,425334,Diesel,31.7,4.5,3.2,22.2,5000,3348,86.2,R-404A,16.2,-18,5,77333,5316,L B Nagar
VH01115,2020,446606,Hybrid,31.0,4.6,3.2,17.8,20000,17264,79.8,R-452A,19.0,-18,4,99245,5582,L B Nagar
VH01116,2020,437417,Electric,0.0,5.8,4.1,15.0,20000,15115,85.3,R-452A,22.6,-20,4,97203,5467,Kompally
VH01117,2017,555679,Diesel,31.3,4.6,3.2,24.7,8000,6185,77.6,R-404A,17.6,2,7,74090,6945,Uppal
VH01118,2019,608230,Diesel,32.3,4.4,3.1,20.9,8000,6671,86.8,R-404A,18.2,2,5,110587,7602,L B Nagar
VH01119,2015,606006,Diesel,34.8,4.1,2.9,24.5,8000,4951,79.4,R-404A,16.9,2,9,63790,7575,Kompally
VH01120,2017,608126,Diesel,32.9,4.3,3.0,18.6,20000,17384,86.3,R-452A,20.1,-20,7,81083,7601,Gachibowli
VH01121,2023,75684,Diesel,37.2,3.8,2.7,21.8,20000,16636,94.3,R-404A,23.5,4,1,50456,946,HITEC_City_Main_Road
VH01122,2021,189188,Diesel,40.5,3.5,2.5,22.0,12000,10673,87.3,R-404A,14.7,2,3,54053,2364,Uppal
VH01123,2018,561777,Diesel,32.8,4.4,3.0,17.7,12000,10632,81.1,R-404A,15.8,4,6,86427,7022,Gachibowli
VH01124,2017,857162,Diesel,36.9,3.9,2.7,19.8,12000,9931,81.4,R-452A,13.2,-20,7,114288,10714,Gachibowli
VH01125,2018,438771,Diesel,40.7,3.5,2.5,18.4,5000,4238,81.6,R-404A,16.5,-18,6,67503,5484,Uppal
VH01126,2023,140971,Hybrid,26.3,5.4,3.8,17.6,12000,9771,94.2,R-452A,10.9,4,1,93981,1762,PVNR_Expressway
VH01127,2023,151668,Electric,0.0,6.8,4.7,18.0,8000,6287,92.3,R-452A,24.4,2,1,101112,1895,Mehdipatnam
VH01128,2021,204396,Diesel,33.3,4.3,3.0,18.5,12000,9020,94.1,R-404A,21.5,-18,3,58398,2554,Kompally
VH01129,2022,205885,Electric,0.0,6.0,4.2,12.6,5000,3726,92.1,R-452A,17.3,4,2,82354,2573,L B Nagar
VH01130,2021,230285,Electric,0.0,6.0,4.2,10.1,20000,12341,81.8,R-452A,15.6,-20,3,65795,2878,Mehdipatnam
VH01131,2024,32994,Hybrid,25.9,5.5,3.9,17.0,20000,16273,86.0,R-452A,22.0,-18,0,65989,412,HITEC_City_Main_Road
VH01132,2021,302399,Hybrid,24.9,5.7,4.0,12.0,12000,8021,91.0,R-452A,20.4,4,3,86399,3779,Medchal
VH01133,2021,402953,Diesel,32.8,4.4,3.0,18.6,8000,6394,83.4,R-404A,17.3,-18,3,115129,5036,Kompally
VH01134,2015,962570,Diesel,34.7,4.1,2.9,22.5,20000,14767,74.5,R-404A,24.6,4,9,101323,12032,HITEC_City_Main_Road
VH01135,2021,259475,Diesel,40.1,3.6,2.5,17.6,8000,5481,89.9,R-452A,12.6,-20,3,74135,3243,Gachibowli
VH01136,2016,607454,Diesel,46.1,3.1,2.2,15.2,5000,3941,81.4,R-404A,18.2,-20,8,71465,7593,Kompally
VH01137,2022,295354,Hybrid,25.8,5.5,3.9,19.5,12000,10375,88.8,R-452A,21.6,4,2,118141,3691,Kompally
VH01138,2023,101341,Hybrid,23.1,6.2,4.3,14.9,8000,7132,94.5,R-404A,18.5,-20,1,67561,1266,Medchal
VH01139,2020,390397,Electric,0.0,5.9,4.1,14.1,12000,7243,91.8,R-452A,12.9,-18,4,86755,4879,Uppal
VH01140,2021,268765,Diesel,39.2,3.6,2.5,17.7,20000,14580,81.4,R-404A,11.1,-18,3,76790,3359,Gachibowli
VH01141,2021,260157,Diesel,41.7,3.4,2.4,22.1,12000,9313,92.3,R-452A,11.8,-20,3,74330,3251,Medchal
VH01142,2022,276399,Hybrid,21.5,6.6,4.6,12.2,20000,15667,83.3,R-452A,10.9,2,2,110559,3454,HITEC_City_Main_Road
VH01143,2020,443004,Hybrid,30.0,4.8,3.3,18.7,20000,15125,85.8,R-404A,11.8,-18,4,98445,5537,Kompally
VH01144,2023,81651,Hybrid,25.1,5.7,4.0,13.7,5000,3132,85.2,R-404A,23.5,4,1,54434,1020,Mehdipatnam
VH01145,2023,122419,Diesel,39.4,3.6,2.5,23.6,20000,13156,95.1,R-452A,18.4,4,1,81612,1530,Uppal
VH01146,2024,33847,Hybrid,21.4,6.7,4.7,13.3,8000,6001,95.3,R-404A,13.5,4,0,67694,423,HITEC_City_Main_Road
VH01147,2024,48479,Hybrid,27.8,5.1,3.6,19.1,5000,4309,85.4,R-404A,19.6,-18,0,96958,605,Uppal
VH01148,2017,898492,Electric,0.0,5.8,4.1,17.5,12000,9388,77.6,R-404A,22.3,2,7,119799,11231,Gachibowli
VH01149,2024,36590,Diesel,30.9,4.6,3.2,20.4,5000,3501,98.5,R-452A,12.9,-18,0,73180,457,Gachibowli
VH01150,2020,498578,Hybrid,23.5,6.1,4.3,14.8,8000,6465,85.0,R-452A,17.2,-18,4,110795,6232,PVNR_Expressway
VH01151,2020,356523,Electric,0.0,7.1,4.9,10.3,12000,9096,88.9,R-452A,23.9,-18,4,79227,4456,Uppal
VH01152,2019,298683,Hybrid,31.6,4.5,3.2,18.2,8000,6708,86.7,R-452A,22.6,-20,5,54306,3733,L B Nagar
VH01153,2022,254200,Diesel,30.9,4.6,3.2,21.5,8000,6840,87.4,R-452A,11.5,-18,2,101680,3177,Kompally
VH01154,2022,264655,Hybrid,25.4,5.6,3.9,12.8,5000,3280,88.6,R-452A,12.6,2,2,105862,3308,Uppal
VH01155,2018,611611,Diesel,43.1,3.3,2.3,19.2,12000,8472,76.1,R-452A,20.9,-20,6,94094,7645,PVNR_Expressway
VH01156,2022,145378,Diesel,42.1,3.4,2.4,17.8,8000,6627,89.5,R-404A,19.3,4,2,58151,1817,Gachibowli
VH01157,2022,153764,Hybrid,22.3,6.4,4.5,13.6,8000,6209,85.6,R-452A,16.9,-18,2,61505,1922,Kompally
VH01158,2023,129701,Electric,0.0,6.5,4.5,17.6,5000,3169,96.4,R-452A,17.1,2,1,86467,1621,PVNR_Expressway
VH01159,2016,501000,Diesel,33.5,4.3,3.0,24.4,5000,3275,82.4,R-452A,12.5,-18,8,58941,6262,Mehdipatnam
VH01160,2018,487743,Diesel,30.1,4.7,3.3,19.8,5000,3234,80.7,R-404A,16.6,-20,6,75037,6096,Gachibowli
VH01161,2016,467890,Diesel,34.8,4.1,2.9,17.5,8000,6026,80.6,R-452A,17.8,-20,8,55045,5848,Uppal
VH01162,2019,335736,Diesel,33.7,4.2,3.0,16.1,12000,8053,81.0,R-452A,18.1,4,5,61043,4196,Mehdipatnam
VH01163,2017,771227,Diesel,32.4,4.4,3.1,22.7,12000,7678,81.8,R-452A,19.2,4,7,102830,9640,Medchal
VH01164,2023,158296,Diesel,29.2,4.9,3.4,15.2,12000,8205,87.7,R-452A,23.9,4,1,105530,1978,HITEC_City_Main_Road
VH01165,2023,163828,Diesel,37.7,3.8,2.7,20.9,5000,3623,89.4,R-404A,24.2,2,1,109218,2047,Medchal
VH01166,2016,784185,Diesel,34.0,4.2,2.9,17.4,8000,6182,83.7,R-452A,20.6,-18,8,92257,9802,Uppal
VH01167,2024,39953,Diesel,28.2,5.1,3.6,23.2,5000,3532,89.1,R-452A,11.4,-20,0,79906,499,HITEC_City_Main_Road
VH01168,2020,357959,Hybrid,27.0,5.3,3.7,16.1,5000,3781,85.8,R-404A,16.5,2,4,79546,4474,HITEC_City_Main_Road
VH01169,2024,56941,Diesel,28.4,5.0,3.5,22.2,20000,12634,95.2,R-452A,22.1,-18,0,113882,711,Gachibowli
VH01170,2023,102342,Diesel,35.6,4.0,2.8,19.1,5000,4462,93.8,R-404A,13.5,2,1,68228,1279,Uppal
VH01171,2022,146212,Electric,0.0,7.4,5.2,16.9,5000,3823,93.6,R-404A,11.2,-20,2,58485,1827,Uppal
VH01172,2022,286208,Diesel,41.0,3.5,2.4,21.9,5000,3019,92.0,R-452A,23.0,2,2,114483,3577,PVNR_Expressway
VH01173,2016,640460,Diesel,39.5,3.6,2.5,19.9,20000,17483,85.9,R-404A,15.1,-20,8,75348,8005,Kompally
VH01174,2022,154560,Diesel,28.8,5.0,3.5,24.2,8000,5769,94.4,R-404A,20.3,-18,2,61824,1932,PVNR_Expressway
VH01175,2023,108054,Diesel,32.1,4.4,3.1,16.9,5000,3647,96.1,R-452A,11.7,4,1,72036,1350,Mehdipatnam
VH01176,2020,388010,Diesel,31.0,4.6,3.2,20.9,8000,6886,84.3,R-404A,11.1,-18,4,86224,4850,PVNR_Expressway
VH01177,2023,116834,Electric,0.0,6.8,4.7,17.0,8000,6931,95.7,R-452A,13.0,4,1,77889,1460,PVNR_Expressway
VH01178,2024,36132,Diesel,35.8,4.0,2.8,23.6,12000,7599,89.4,R-404A,17.1,4,0,72264,451,HITEC_City_Main_Road
VH01179,2016,994033,Diesel,37.9,3.8,2.6,20.7,20000,17151,84.7,R-404A,20.2,4,8,116945,12425,Mehdipatnam
VH01180,2021,200899,Diesel,33.4,4.3,3.0,21.6,8000,5497,81.7,R-404A,12.1,4,3,57399,2511,Kompally
VH01181,2015,791555,Hybrid,32.5,4.4,3.1,19.3,5000,3107,81.5,R-452A,23.7,-18,9,83321,9894,Uppal
VH01182,2021,360963,Hybrid,29.9,4.8,3.3,17.4,5000,3896,84.9,R-404A,10.4,4,3,103132,4512,L B Nagar
VH01183,2017,648304,Diesel,39.5,3.6,2.5,20.3,5000,3796,78.7,R-452A,18.6,4,7,86440,8103,Medchal
VH01184,2019,561597,Diesel,32.5,4.4,3.1,20.6,5000,3069,90.7,R-404A,19.5,2,5,102108,7019,Gachibowli
VH01185,2024,39334,Diesel,27.1,5.3,3.7,23.4,12000,8523,93.3,R-404A,14.5,-20,0,78668,491,Kompally
VH01186,2019,606209,Diesel,35.7,4.0,2.8,18.6,5000,3630,80.3,R-452A,22.4,4,5,110219,7577,Mehdipatnam
VH01187,2015,623154,Diesel,32.4,4.4,3.1,15.8,5000,3104,80.8,R-404A,18.2,2,9,65595,7789,Mehdipatnam
VH01188,2022,244295,Diesel,37.7,3.8,2.7,24.0,20000,13250,92.2,R-452A,24.9,-18,2,97718,3053,Medchal
VH01189,2020,291105,Diesel,35.3,4.0,2.8,20.4,12000,9862,79.8,R-452A,19.4,-20,4,64690,3638,Gachibowli
VH01190,2023,94738,Diesel,33.3,4.3,3.0,19.5,20000,16631,89.9,R-404A,13.8,-18,1,63159,1184,Gachibowli
VH01191,2019,332068,Diesel,45.2,3.2,2.2,18.9,12000,10592,83.7,R-452A,13.9,-20,5,60376,4150,Kompally
VH01192,2021,332146,Diesel,34.3,4.2,2.9,18.1,8000,5160,94.1,R-452A,22.4,-20,3,94898,4151,Gachibowli
VH01193,2019,416557,Diesel,34.0,4.2,2.9,24.2,12000,7427,79.9,R-404A,10.8,-18,5,75737,5206,Medchal
VH01194,2023,170804,Diesel,38.6,3.7,2.6,24.8,20000,12480,93.7,R-452A,15.8,2,1,113869,2135,Uppal
VH01195,2024,54435,Electric,0.0,6.6,4.6,15.7,20000,17326,96.9,R-404A,15.2,2,0,108871,680,Gachibowli
VH01196,2021,346180,Hybrid,25.4,5.6,3.9,17.1,5000,3530,82.4,R-404A,23.6,-18,3,98908,4327,Medchal
VH01197,2022,293741,Diesel,37.7,3.8,2.7,22.1,20000,16123,87.0,R-404A,13.6,4,2,117496,3671,PVNR_Expressway
VH01198,2015,1088409,Hybrid,34.5,4.1,2.9,12.5,5000,3128,85.0,R-452A,12.3,-20,9,114569,13605,Uppal
VH01199,2019,558623,Diesel,34.8,4.1,2.9,23.9,5000,3532,91.4,R-404A,12.4,-20,5,101567,6982,Mehdipatnam
VH01200,2018,691389,Diesel,34.5,4.1,2.9,20.0,12000,9436,85.7,R-452A,10.5,-20,6,106367,8642,HITEC_City_Main_Road
VH01201,2021,289699,Diesel,33.3,4.3,3.0,19.6,8000,7189,83.1,R-404A,22.4,-20,3,82771,3621,Uppal
VH01202,2017,777633,Diesel,41.2,3.5,2.4,24.2,8000,4937,79.3,R-452A,22.8,-18,7,103684,9720,Mehdipatnam
VH01203,2022,271796,Diesel,37.1,3.9,2.7,18.2,20000,15195,85.1,R-404A,10.7,-20,2,108718,3397,PVNR_Expressway
VH01204,2023,117121,Diesel,30.5,4.7,3.3,16.1,5000,4003,91.2,R-404A,10.4,-20,1,78081,1464,HITEC_City_Main_Road
VH01205,2021,209671,Diesel,30.3,4.7,3.3,21.9,20000,15747,93.3,R-404A,17.5,4,3,59906,2620,Gachibowli
VH01206,2021,288340,Diesel,41.3,3.5,2.4,18.5,5000,4039,82.8,R-452A,14.2,2,3,82383,3604,Kompally
VH01207,2023,92506,Diesel,32.7,4.4,3.1,21.0,5000,3360,93.3,R-404A,19.3,-20,1,61670,1156,Gachibowli
VH01208,2024,45788,Diesel,33.4,4.3,3.0,17.2,5000,3604,93.1,R-404A,18.6,-18,0,91577,572,HITEC_City_Main_Road
VH01209,2024,26946,Electric,0.0,7.1,5.0,18.0,5000,4267,91.1,R-452A,22.5,2,0,53892,336,PVNR_Expressway
VH01210,2020,369488,Diesel,30.0,4.8,3.3,17.1,5000,3395,80.4,R-404A,17.5,4,4,82108,4618,Mehdipatnam
VH01211,2015,853121,Hybrid,27.2,5.3,3.7,16.2,20000,12284,83.8,R-452A,14.7,2,9,89802,10664,PVNR_Expressway
VH01212,2023,94652,Diesel,33.4,4.3,3.0,15.2,5000,4357,86.4,R-404A,22.6,-18,1,63101,1183,Kompally
VH01213,2020,415151,Hybrid,30.6,4.7,3.3,19.7,5000,3849,92.1,R-404A,23.8,-20,4,92255,5189,HITEC_City_Main_Road
VH01214,2022,157516,Electric,0.0,7.7,5.4,13.1,20000,12229,83.2,R-404A,18.7,2,2,63006,1968,Medchal
VH01215,2024,42502,Diesel,34.2,4.2,2.9,18.6,20000,14766,98.8,R-404A,12.3,4,0,85005,531,L B Nagar
VH01216,2022,156377,Diesel,38.9,3.7,2.6,17.2,12000,10231,89.9,R-404A,24.4,2,2,62550,1954,Kompally
VH01217,2023,81921,Diesel,31.4,4.5,3.2,15.7,5000,3293,93.9,R-452A,22.5,-18,1,54614,1024,Uppal
VH01218,2023,148321,Electric,0.0,6.8,4.7,11.3,5000,3452,96.0,R-452A,19.9,4,1,98880,1854,Kompally
VH01219,2024,50765,Diesel,40.2,3.6,2.5,22.8,20000,12269,92.3,R-404A,16.8,-18,0,101530,634,Mehdipatnam
VH01220,2022,236272,Diesel,28.2,5.1,3.5,19.3,20000,14987,87.3,R-452A,23.6,2,2,94509,2953,Uppal
VH01221,2022,127475,Diesel,34.3,4.2,2.9,19.0,8000,7059,82.2,R-404A,18.6,-18,2,50990,1593,Gachibowli
VH01222,2015,709584,Diesel,40.6,3.5,2.5,16.3,8000,6929,80.7,R-452A,12.1,4,9,74693,8869,Kompally
VH01223,2022,234947,Diesel,30.6,4.7,3.3,19.5,20000,15239,92.1,R-452A,14.0,2,2,93978,2936,HITEC_City_Main_Road
VH01224,2024,31182,Diesel,35.6,4.0,2.8,16.3,12000,7454,96.6,R-404A,21.7,4,0,62365,389,PVNR_Expressway
VH01225,2021,271799,Diesel,35.6,4.0,2.8,17.1,5000,4317,91.9,R-404A,11.9,-20,3,77657,3397,L B Nagar
VH01226,2021,302077,Electric,0.0,5.7,4.0,10.3,8000,5352,87.6,R-452A,16.8,-18,3,86307,3775,Gachibowli
VH01227,2016,594217,Diesel,44.5,3.2,2.2,18.2,12000,10180,84.1,R-452A,12.6,-20,8,69907,7427,Medchal
VH01228,2022,145929,Diesel,28.4,5.0,3.5,23.4,12000,10551,90.3,R-404A,18.8,-20,2,58371,1824,HITEC_City_Main_Road
VH01229,2024,36071,Diesel,35.2,4.1,2.8,19.0,8000,4884,91.8,R-404A,12.6,4,0,72142,450,Mehdipatnam
VH01230,2024,55895,Diesel,36.0,4.0,2.8,23.6,20000,17792,87.5,R-452A,17.0,-18,0,111790,698,Mehdipatnam
VH01231,2020,525717,Diesel,34.2,4.2,2.9,21.0,20000,15233,90.8,R-452A,14.7,2,4,116826,6571,Gachibowli
VH01232,2021,395455,Diesel,29.1,4.9,3.4,22.4,12000,10384,82.7,R-404A,14.9,-18,3,112987,4943,HITEC_City_Main_Road
VH01233,2021,328758,Diesel,34.4,4.2,2.9,20.3,20000,14629,85.7,R-452A,22.3,4,3,93931,4109,HITEC_City_Main_Road
VH01234,2015,1001464,Electric,0.0,6.4,4.5,14.9,12000,10594,79.4,R-452A,10.8,2,9,105417,12518,Gachibowli
VH01235,2018,402604,Diesel,36.1,4.0,2.8,16.6,5000,4408,76.1,R-452A,19.5,-18,6,61939,5032,Medchal
VH01236,2019,436195,Diesel,43.9,3.3,2.3,17.8,12000,9278,88.9,R-452A,22.7,-20,5,79308,5452,Mehdipatnam
VH01237,2019,536019,Diesel,30.2,4.7,3.3,15.1,20000,14486,80.8,R-404A,11.4,-18,5,97458,6700,L B Nagar
VH01238,2021,222131,Hybrid,30.1,4.7,3.3,12.8,12000,8515,87.6,R-452A,10.7,-18,3,63466,2776,Mehdipatnam
VH01239,2022,291102,Electric,0.0,6.7,4.7,10.6,8000,6256,86.6,R-404A,10.1,2,2,116440,3638,Gachibowli
VH01240,2021,410142,Diesel,29.6,4.8,3.4,18.8,5000,4246,87.8,R-452A,23.2,-18,3,117183,5126,Kompally
VH01241,2022,137280,Diesel,29.4,4.9,3.4,20.6,12000,9653,91.1,R-404A,10.6,-20,2,54912,1716,HITEC_City_Main_Road
VH01242,2019,409011,Hybrid,27.8,5.1,3.6,16.2,5000,4479,90.2,R-452A,22.1,-20,5,74365,5112,Gachibowli
VH01243,2024,41518,Diesel,26.1,5.5,3.8,17.8,20000,13705,97.9,R-452A,22.9,2,0,83036,518,Uppal
VH01244,2022,170832,Diesel,30.2,4.7,3.3,23.2,5000,3079,94.6,R-452A,23.9,2,2,68333,2135,PVNR_Expressway
VH01245,2021,179141,Diesel,30.4,4.7,3.3,18.0,12000,10129,93.9,R-452A,23.8,4,3,51183,2239,L B Nagar
VH01246,2021,233722,Diesel,30.0,4.8,3.3,24.2,8000,6317,90.4,R-404A,15.8,-20,3,66777,2921,Gachibowli
VH01247,2024,57959,Diesel,29.4,4.9,3.4,24.1,8000,4835,98.8,R-404A,17.7,2,0,115918,724,Gachibowli
VH01248,2022,299029,Diesel,33.5,4.3,3.0,24.3,8000,6348,94.5,R-404A,18.1,4,2,119611,3737,HITEC_City_Main_Road
VH01249,2015,1027193,Hybrid,31.6,4.5,3.2,14.9,20000,16138,78.4,R-404A,14.1,-20,9,108125,12839,Medchal
VH01250,2024,28316,Diesel,36.4,3.9,2.7,17.9,12000,8349,86.7,R-404A,11.7,-18,0,56633,353,PVNR_Expressway
VH01251,2024,47216,Diesel,27.5,5.2,3.6,20.1,12000,7895,89.5,R-404A,20.4,2,0,94433,590,Kompally
VH01252,2023,156323,Hybrid,28.0,5.1,3.6,18.1,12000,7928,90.1,R-404A,20.8,-20,1,104215,1954,Mehdipatnam
VH01253,2015,1035436,Electric,0.0,5.8,4.0,11.6,5000,4212,74.1,R-452A,15.7,4,9,108993,12942,Gachibowli
VH01254,2023,134083,Diesel,28.4,5.0,3.5,20.6,20000,15605,85.5,R-452A,16.3,-18,1,89388,1676,Medchal
VH01255,2023,179593,Electric,0.0,6.4,4.5,13.4,12000,10765,97.3,R-404A,21.0,-20,1,119728,2244,Kompally
VH01256,2020,249388,Diesel,34.6,4.1,2.9,23.0,20000,16563,84.5,R-404A,13.9,2,4,55419,3117,Mehdipatnam
VH01257,2015,1029372,Diesel,40.3,3.5,2.5,20.0,8000,7130,75.3,R-404A,11.2,-18,9,108355,12867,Medchal
VH01258,2023,82908,Electric,0.0,6.3,4.4,16.9,5000,3770,85.6,R-404A,15.4,-18,1,55272,1036,Mehdipatnam
VH01259,2020,466786,Diesel,29.2,4.9,3.4,22.1,12000,9161,84.4,R-404A,16.5,4,4,103730,5834,HITEC_City_Main_Road
VH01260,2021,299391,Hybrid,29.2,4.9,3.4,16.3,8000,6899,84.2,R-404A,23.4,-20,3,85540,3742,L B Nagar
VH01261,2021,234771,Diesel,32.7,4.4,3.1,16.2,5000,3307,87.7,R-404A,24.5,-20,3,67077,2934,Medchal
VH01262,2023,87186,Diesel,31.1,4.6,3.2,22.5,8000,6196,90.1,R-404A,18.9,2,1,58124,1089,Uppal
VH01263,2021,310667,Diesel,34.2,4.2,2.9,23.2,20000,12823,91.9,R-452A,21.0,-18,3,88762,3883,Uppal
VH01264,2015,749549,Diesel,41.5,3.4,2.4,20.1,5000,3778,83.7,R-404A,24.7,2,9,78899,9369,HITEC_City_Main_Road
VH01265,2022,224823,Diesel,28.8,5.0,3.5,24.1,8000,6867,91.1,R-404A,14.6,4,2,89929,2810,Gachibowli
VH01266,2019,593864,Diesel,31.7,4.5,3.2,20.2,12000,7841,80.5,R-404A,23.3,-18,5,107975,7423,Kompally
VH01267,2024,30652,Hybrid,25.3,5.6,4.0,12.0,5000,4032,87.8,R-452A,12.8,2,0,61305,383,Kompally
VH01268,2023,147645,Diesel,27.1,5.3,3.7,15.4,5000,3208,92.5,R-452A,24.7,-18,1,98430,1845,Uppal
VH01269,2023,170271,Electric,0.0,7.7,5.4,12.7,5000,3087,85.9,R-452A,24.2,4,1,113514,2128,L B Nagar
VH01270,2020,427891,Diesel,40.7,3.5,2.5,22.0,8000,4850,84.9,R-404A,11.9,4,4,95087,5348,Medchal
VH01271,2021,348490,Diesel,43.4,3.3,2.3,19.3,20000,12906,89.7,R-452A,23.8,2,3,99568,4356,HITEC_City_Main_Road
VH01272,2015,553404,Diesel,46.5,3.1,2.2,15.4,8000,5511,75.7,R-452A,10.0,2,9,58253,6917,Medchal
VH01273,2021,369342,Diesel,39.9,3.6,2.5,15.2,20000,16476,85.8,R-452A,20.4,2,3,105526,4616,HITEC_City_Main_Road
VH01274,2024,38669,Diesel,35.8,4.0,2.8,23.7,12000,9821,97.3,R-404A,24.7,2,0,77338,483,Kompally
VH01275,2018,640631,Diesel,40.1,3.6,2.5,21.4,8000,6381,87.0,R-452A,13.8,-18,6,98558,8007,Gachibowli
VH01276,2023,157213,Hybrid,26.2,5.4,3.8,17.7,8000,6684,84.3,R-452A,10.7,4,1,104808,1965,Gachibowli
VH01277,2023,116372,Hybrid,26.7,5.4,3.8,12.4,12000,9425,96.2,R-404A,20.8,2,1,77581,1454,Kompally
VH01278,2022,246375,Hybrid,21.6,6.6,4.6,15.7,20000,16950,88.5,R-452A,24.5,4,2,98550,3079,PVNR_Expressway
VH01279,2022,296450,Hybrid,24.3,5.9,4.1,12.9,8000,7129,93.4,R-404A,11.3,-20,2,118580,3705,PVNR_Expressway
VH01280,2016,909548,Diesel,45.5,3.1,2.2,18.4,12000,8067,82.8,R-452A,15.1,-18,8,107005,11369,Kompally
VH01281,2019,614588,Hybrid,23.4,6.1,4.3,12.2,5000,3596,80.8,R-404A,17.9,-20,5,111743,7682,Kompally
VH01282,2022,213516,Diesel,30.9,4.6,3.2,20.2,5000,3923,89.5,R-452A,21.5,-20,2,85406,2668,PVNR_Expressway
VH01283,2024,52166,Diesel,31.7,4.5,3.1,24.5,12000,9235,88.1,R-452A,10.5,2,0,104332,652,L B Nagar
VH01284,2024,39372,Electric,0.0,7.0,4.9,10.8,12000,7304,88.3,R-452A,16.9,-20,0,78745,492,Gachibowli
VH01285,2018,587294,Hybrid,23.5,6.1,4.3,16.9,12000,10488,83.4,R-452A,14.2,-18,6,90352,7341,Gachibowli
VH01286,2022,225356,Hybrid,27.5,5.2,3.6,14.8,12000,7492,92.8,R-452A,20.1,4,2,90142,2816,L B Nagar
VH01287,2017,695955,Diesel,37.0,3.9,2.7,23.7,8000,4906,86.9,R-452A,18.6,4,7,92794,8699,Mehdipatnam
VH01288,2018,524677,Electric,0.0,5.7,4.0,16.8,12000,7439,83.5,R-404A,16.6,-18,6,80719,6558,Mehdipatnam
VH01289,2017,460947,Diesel,31.2,4.6,3.2,16.6,8000,5077,78.4,R-404A,16.1,-18,7,61459,5761,Kompally
VH01290,2020,261585,Diesel,31.2,4.6,3.2,18.5,8000,5003,92.6,R-404A,20.5,4,4,58130,3269,Medchal
VH01291,2023,119911,Diesel,32.5,4.4,3.1,20.2,8000,5243,90.2,R-452A,15.2,-20,1,79941,1498,Medchal
VH01292,2023,157955,Hybrid,21.9,6.5,4.6,17.1,8000,6666,88.8,R-404A,21.7,-20,1,105303,1974,Gachibowli
VH01293,2023,178179,Hybrid,23.4,6.1,4.3,14.4,12000,7294,85.2,R-452A,19.6,-18,1,118786,2227,Mehdipatnam
VH01294,2017,854042,Diesel,32.1,4.4,3.1,22.0,20000,14681,81.5,R-404A,17.6,-20,7,113872,10675,Mehdipatnam
VH01295,2015,915833,Diesel,42.7,3.3,2.3,19.7,12000,9527,76.5,R-404A,14.0,4,9,96403,11447,Uppal
VH01296,2024,47572,Hybrid,24.0,6.0,4.2,19.4,12000,9476,90.5,R-452A,19.6,-18,0,95144,594,Uppal
VH01297,2023,163328,Diesel,38.8,3.7,2.6,19.0,8000,6253,88.1,R-404A,21.7,-18,1,108885,2041,PVNR_Expressway
VH01298,2021,374782,Diesel,38.3,3.7,2.6,24.4,5000,3989,86.6,R-452A,24.6,-18,3,107080,4684,Gachibowli
VH01299,2021,412126,Diesel,33.6,4.3,3.0,21.8,5000,3656,94.1,R-404A,13.9,2,3,117750,5151,L B Nagar
