route,time_start,time_end,range_km,freeFlowSpeed,currentSpeed,freeFlowTravelTime,currentTravelTime,traffic_index,day_of_the_week,season,most_probable_vehicle_type,pollution_index,date,is_peak,distribution_cost,customer_satisfaction,quality_score,time_deviation,vehicle_id
Mehdipatnam,03:00:00,04:00:00,5.0,56,52,5,5,10,Saturday,Winter,2W,0.2,2025-01-04,0,231.29,5.0,81.3,-1.2,VH26451
Medchal,03:00:00,04:00:00,12.0,80,78,9,9,10,Saturday,Winter,2W,0.2,2025-01-04,0,510.69,5.0,84.9,-2.6,VH18328
L B Nagar,03:00:00,04:00:00,8.0,50,49,9,9,10,Saturday,Winter,4W,0.2,2025-01-04,0,303.3,5.0,84.4,-2.9,VH17644
PVNR_Expressway,03:00:00,04:00:00,11.6,87,84,8,8,10,Saturday,Winter,4W,0.2,2025-01-04,0,492.99,5.0,90.3,-2.2,VH14401
HITEC_City_Main_Road,03:00:00,04:00:00,8.5,60,57,8,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,352.8,5.0,77.7,-2.2,VH38753
Kompally,04:00:00,05:00:00,6.0,92,88,3,4,10,Saturday,Winter,2W,0.2,2025-01-04,0,267.52,5.0,96.0,-1.0,VH39378
Gachibowli,04:00:00,05:00:00,7.5,62,59,7,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,275.8,5.0,91.5,-1.9,VH28737
Uppal,04:00:00,05:00:00,15.0,48,43,18,20,10,Saturday,Winter,4W,0.2,2025-01-04,0,588.43,5.0,86.2,-3.8,VH14305
Mehdipatnam,04:00:00,05:00:00,5.0,45,42,6,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,224.81,5.0,83.1,-1.6,VH03769
Medchal,04:00:00,05:00:00,12.0,92,89,7,8,10,Saturday,Winter,4W,0.2,2025-01-04,0,430.02,5.0,84.6,-2.1,VH13574
L B Nagar,04:00:00,05:00:00,8.0,59,54,8,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,428.78,5.0,75.3,-1.8,VH14449
PVNR_Expressway,04:00:00,05:00:00,11.6,80,75,8,9,10,Saturday,Winter,HCV,0.2,2025-01-04,0,383.05,5.0,91.2,-2.1,VH05667
HITEC_City_Main_Road,04:00:00,05:00:00,8.5,66,64,7,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,309.33,5.0,97.2,-2.1,VH39229
Kompally,05:00:00,06:00:00,6.0,81,78,4,4,10,Saturday,Winter,4W,0.2,2025-01-04,0,267.15,5.0,73.6,-1.2,VH12185
Gachibowli,05:00:00,06:00:00,7.5,64,59,7,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,380.31,5.0,80.7,-1.6,VH10251
Uppal,05:00:00,06:00:00,15.0,50,46,18,19,10,Saturday,Winter,2W,0.2,2025-01-04,0,128.66,5.0,82.5,-4.2,VH14848
Mehdipatnam,05:00:00,06:00:00,5.0,54,52,5,5,10,Saturday,Winter,2W,0.2,2025-01-04,0,229.05,5.0,87.8,-1.5,VH26762
Medchal,05:00:00,06:00:00,12.0,94,92,7,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,378.84,5.0,95.1,-2.2,VH29597
L B Nagar,05:00:00,06:00:00,8.0,45,41,10,11,10,Saturday,Winter,2W,0.2,2025-01-04,0,340.14,5.0,97.5,-2.4,VH06418
PVNR_Expressway,05:00:00,06:00:00,11.6,86,83,8,8,10,Saturday,Winter,HCV,0.2,2025-01-04,0,439.72,5.0,84.1,-2.2,VH12007
HITEC_City_Main_Road,05:00:00,06:00:00,8.5,65,62,7,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,269.5,5.0,91.6,-2.0,VH08833
Kompally,06:00:00,07:00:00,6.0,80,75,4,4,10,Saturday,Winter,2W,0.2,2025-01-04,0,200.95,5.0,88.6,-1.1,VH36909
Gachibowli,06:00:00,07:00:00,7.5,69,67,6,6,10,Saturday,Winter,4W,0.2,2025-01-04,0,121.22,5.0,74.7,-1.8,VH16826
Uppal,06:00:00,07:00:00,15.0,57,53,15,16,10,Saturday,Winter,4W,0.2,2025-01-04,0,544.31,5.0,92.1,-3.7,VH12717
Mehdipatnam,06:00:00,07:00:00,5.0,52,49,5,6,10,Saturday,Winter,4W,0.2,2025-01-04,0,185.95,5.0,88.9,-1.5,VH05474
Medchal,06:00:00,07:00:00,12.0,89,85,8,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,478.82,5.0,97.5,-2.1,VH22555
L B Nagar,06:00:00,07:00:00,8.0,57,53,8,8,10,Saturday,Winter,3W,0.2,2025-01-04,0,297.53,5.0,96.0,-2.0,VH15762
PVNR_Expressway,06:00:00,07:00:00,11.6,89,84,7,8,10,Saturday,Winter,4W,0.2,2025-01-04,0,385.68,5.0,97.5,-1.9,VH24358
HITEC_City_Main_Road,06:00:00,07:00:00,8.5,68,66,7,7,10,Saturday,Winter,2W,0.2,2025-01-04,0,343.86,5.0,76.6,-2.1,VH19019
Kompally,07:00:00,08:00:00,6.0,82,80,4,4,10,Saturday,Winter,HCV,0.2,2025-01-04,0,255.61,5.0,94.1,-1.2,VH22724
Gachibowli,07:00:00,08:00:00,7.5,59,58,7,7,10,Saturday,Winter,3W,0.2,2025-01-04,0,348.92,5.0,79.4,-2.2,VH33894
Uppal,07:00:00,08:00:00,15.0,47,44,19,20,10,Saturday,Winter,4W,0.2,2025-01-04,0,599.52,5.0,90.1,-4.5,VH07989
Mehdipatnam,07:00:00,08:00:00,5.0,57,55,5,5,10,Saturday,Winter,3W,0.2,2025-01-04,0,208.34,5.0,94.1,-1.4,VH07159
Medchal,07:00:00,08:00:00,12.0,83,80,8,8,10,Saturday,Winter,HCV,0.2,2025-01-04,0,337.72,5.0,97.4,-2.3,VH39733
L B Nagar,07:00:00,08:00:00,8.0,51,50,9,9,10,Saturday,Winter,4W,0.2,2025-01-04,0,426.4,5.0,72.9,-2.7,VH00064
PVNR_Expressway,07:00:00,08:00:00,11.6,80,78,8,8,10,Saturday,Winter,4W,0.2,2025-01-04,0,364.36,5.0,97.5,-2.4,VH22195
HITEC_City_Main_Road,07:00:00,08:00:00,8.5,64,62,7,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,383.16,5.0,86.4,-2.2,VH21022
Kompally,08:00:00,09:00:00,6.0,92,56,3,6,38,Saturday,Winter,4W,0.481,2025-01-04,1,337.46,5.0,74.6,1.2,VH38433
Gachibowli,08:00:00,09:00:00,7.5,58,36,7,12,37,Saturday,Winter,4W,0.472,2025-01-04,1,299.4,5.0,87.4,2.3,VH36081
Uppal,08:00:00,09:00:00,15.0,47,30,19,29,35,Saturday,Winter,4W,0.452,2025-01-04,1,723.97,5.0,58.8,4.7,VH09185
Mehdipatnam,08:00:00,09:00:00,5.0,49,26,6,11,45,Saturday,Winter,2W,0.553,2025-01-04,1,285.65,5.0,84.5,3.2,VH33687
Medchal,08:00:00,09:00:00,12.0,94,64,7,11,31,Saturday,Winter,HCV,0.411,2025-01-04,1,650.47,5.0,60.6,1.2,VH19088
L B Nagar,08:00:00,09:00:00,8.0,59,27,8,17,53,Saturday,Winter,4W,0.632,2025-01-04,1,422.97,5.0,72.1,6.8,VH30741
PVNR_Expressway,08:00:00,09:00:00,11.6,86,55,8,12,35,Saturday,Winter,HCV,0.456,2025-01-04,1,523.46,5.0,72.5,2.1,VH30459
HITEC_City_Main_Road,08:00:00,09:00:00,8.5,65,43,7,11,33,Saturday,Winter,4W,0.432,2025-01-04,1,391.73,5.0,74.5,1.5,VH31408
Kompally,09:00:00,10:00:00,6.0,83,61,4,5,25,Saturday,Winter,4W,0.354,2025-01-04,1,88.21,5.0,86.7,0.2,VH14286
Gachibowli,09:00:00,10:00:00,7.5,56,27,8,16,51,Saturday,Winter,2W,0.614,2025-01-04,1,178.7,5.0,84.5,6.1,VH05437
Uppal,09:00:00,10:00:00,15.0,47,22,19,39,51,Saturday,Winter,4W,0.616,2025-01-04,1,282.98,5.0,83.3,14.6,VH39621
Mehdipatnam,09:00:00,10:00:00,5.0,58,24,5,12,58,Saturday,Winter,4W,0.684,2025-01-04,1,303.6,5.0,77.7,5.7,VH05683
Medchal,09:00:00,10:00:00,12.0,84,55,8,12,33,Saturday,Winter,4W,0.437,2025-01-04,1,190.92,5.0,64.4,1.8,VH06004
L B Nagar,09:00:00,10:00:00,8.0,48,25,10,18,46,Saturday,Winter,4W,0.566,2025-01-04,1,454.17,5.0,71.3,5.7,VH03543
PVNR_Expressway,09:00:00,10:00:00,11.6,93,56,7,12,39,Saturday,Winter,4W,0.491,2025-01-04,1,475.81,5.0,74.9,2.6,VH07059
HITEC_City_Main_Road,09:00:00,10:00:00,8.5,61,42,8,11,30,Saturday,Winter,4W,0.403,2025-01-04,1,374.4,5.0,67.4,1.1,VH07157
Kompally,10:00:00,11:00:00,6.0,84,64,4,5,22,Saturday,Winter,HCV,0.328,2025-01-04,1,297.57,5.0,84.4,-0.0,VH37050
Gachibowli,10:00:00,11:00:00,7.5,57,42,7,10,25,Saturday,Winter,4W,0.36,2025-01-04,1,365.77,5.0,83.3,0.4,VH27994
Uppal,10:00:00,11:00:00,15.0,59,32,15,27,44,Saturday,Winter,2W,0.544,2025-01-04,1,226.22,5.0,75.5,7.6,VH18317
Mehdipatnam,10:00:00,11:00:00,5.0,57,28,5,10,49,Saturday,Winter,4W,0.593,2025-01-04,1,438.39,5.0,61.6,3.5,VH30293
Medchal,10:00:00,11:00:00,12.0,81,61,8,11,23,Saturday,Winter,2W,0.336,2025-01-04,1,510.58,5.0,77.8,0.1,VH25564
L B Nagar,10:00:00,11:00:00,8.0,59,30,8,15,48,Saturday,Winter,2W,0.581,2025-01-04,1,343.09,5.0,82.4,5.1,VH21762
PVNR_Expressway,10:00:00,11:00:00,11.6,83,59,8,11,28,Saturday,Winter,HCV,0.386,2025-01-04,1,450.53,5.0,90.0,0.8,VH33992
HITEC_City_Main_Road,10:00:00,11:00:00,8.5,60,34,8,14,42,Saturday,Winter,4W,0.528,2025-01-04,1,441.57,5.0,74.2,3.8,VH19257
Kompally,11:00:00,12:00:00,6.0,88,54,4,6,37,Saturday,Winter,4W,0.475,2025-01-04,1,183.47,5.0,61.2,1.2,VH37309
Gachibowli,11:00:00,12:00:00,7.5,69,28,6,15,58,Saturday,Winter,4W,0.684,2025-01-04,1,382.39,5.0,81.7,7.2,VH25580
Uppal,11:00:00,12:00:00,15.0,49,22,18,39,54,Saturday,Winter,3W,0.64,2025-01-04,1,700.95,5.0,69.3,16.1,VH21769
Mehdipatnam,11:00:00,12:00:00,5.0,56,25,5,11,54,Saturday,Winter,2W,0.641,2025-01-04,1,321.77,5.0,68.9,4.7,VH10726
Medchal,11:00:00,12:00:00,12.0,88,67,8,10,23,Saturday,Winter,HCV,0.335,2025-01-04,1,417.92,5.0,94.1,0.1,VH20486
L B Nagar,11:00:00,12:00:00,8.0,52,23,9,20,53,Saturday,Winter,2W,0.639,2025-01-04,1,450.45,5.0,66.1,8.0,VH25282
PVNR_Expressway,11:00:00,12:00:00,11.6,91,71,7,9,21,Saturday,Winter,4W,0.319,2025-01-04,1,412.15,5.0,81.9,-0.2,VH02419
HITEC_City_Main_Road,11:00:00,12:00:00,8.5,69,42,7,11,38,Saturday,Winter,4W,0.48,2025-01-04,1,130.96,5.0,88.1,2.3,VH23652
Kompally,12:00:00,13:00:00,6.0,88,58,4,6,33,Saturday,Winter,HCV,0.432,2025-01-04,0,327.63,5.0,87.6,0.8,VH13802
Gachibowli,12:00:00,13:00:00,7.5,67,67,6,6,10,Saturday,Winter,4W,0.2,2025-01-04,0,367.91,5.0,65.6,-2.0,VH27679
Uppal,12:00:00,13:00:00,15.0,54,53,16,16,10,Saturday,Winter,4W,0.2,2025-01-04,0,413.37,5.0,97.5,-4.8,VH25660
Mehdipatnam,12:00:00,13:00:00,5.0,54,54,5,5,10,Saturday,Winter,2W,0.2,2025-01-04,0,260.96,5.0,72.0,-1.7,VH37992
Medchal,12:00:00,13:00:00,12.0,91,55,7,12,38,Saturday,Winter,4W,0.487,2025-01-04,0,593.92,5.0,67.2,2.6,VH03544
L B Nagar,12:00:00,13:00:00,8.0,50,50,9,9,10,Saturday,Winter,4W,0.2,2025-01-04,0,168.6,5.0,62.9,-2.9,VH04924
PVNR_Expressway,12:00:00,13:00:00,11.6,83,68,8,10,17,Saturday,Winter,4W,0.275,2025-01-04,0,510.63,5.0,80.6,-0.7,VH03448
HITEC_City_Main_Road,12:00:00,13:00:00,8.5,68,45,7,11,33,Saturday,Winter,4W,0.434,2025-01-04,0,293.02,5.0,91.6,1.5,VH21122
Kompally,13:00:00,14:00:00,6.0,92,59,3,6,35,Saturday,Winter,4W,0.453,2025-01-04,0,267.59,5.0,87.1,1.0,VH24111
Gachibowli,13:00:00,14:00:00,7.5,68,47,6,9,29,Saturday,Winter,2W,0.398,2025-01-04,0,353.12,5.0,72.0,0.8,VH37103
Uppal,13:00:00,14:00:00,15.0,59,59,15,15,10,Saturday,Winter,2W,0.2,2025-01-04,0,567.98,5.0,88.5,-4.6,VH29343
Mehdipatnam,13:00:00,14:00:00,5.0,47,47,6,6,10,Saturday,Winter,2W,0.2,2025-01-04,0,190.27,5.0,88.2,-1.9,VH19562
Medchal,13:00:00,14:00:00,12.0,88,53,8,13,39,Saturday,Winter,4W,0.491,2025-01-04,0,603.72,5.0,82.6,2.8,VH00036
L B Nagar,13:00:00,14:00:00,8.0,49,49,9,9,10,Saturday,Winter,2W,0.2,2025-01-04,0,421.12,5.0,62.9,-2.9,VH24313
PVNR_Expressway,13:00:00,14:00:00,11.6,86,64,8,10,25,Saturday,Winter,4W,0.355,2025-01-04,0,487.78,5.0,83.3,0.3,VH28852
HITEC_City_Main_Road,13:00:00,14:00:00,8.5,68,68,7,7,10,Saturday,Winter,2W,0.2,2025-01-04,0,109.0,5.0,79.1,-2.2,VH25539
Kompally,14:00:00,15:00:00,6.0,91,46,3,7,49,Saturday,Winter,2W,0.593,2025-01-04,0,307.56,5.0,72.8,2.7,VH29844
Gachibowli,14:00:00,15:00:00,7.5,67,45,6,9,31,Saturday,Winter,2W,0.414,2025-01-04,0,336.03,5.0,85.9,1.1,VH10466
Uppal,14:00:00,15:00:00,15.0,53,53,16,16,10,Saturday,Winter,3W,0.2,2025-01-04,0,416.38,5.0,91.8,-5.1,VH29338
Mehdipatnam,14:00:00,15:00:00,5.0,46,46,6,6,10,Saturday,Winter,2W,0.2,2025-01-04,0,214.69,5.0,80.9,-2.0,VH12261
Medchal,14:00:00,15:00:00,12.0,87,59,8,12,31,Saturday,Winter,4W,0.417,2025-01-04,0,463.24,5.0,80.1,1.4,VH24832
L B Nagar,14:00:00,15:00:00,8.0,48,48,10,10,10,Saturday,Winter,2W,0.2,2025-01-04,0,312.73,5.0,84.3,-3.0,VH36328
PVNR_Expressway,14:00:00,15:00:00,11.6,91,67,7,10,26,Saturday,Winter,HCV,0.363,2025-01-04,0,643.88,5.0,63.6,0.4,VH35568
HITEC_City_Main_Road,14:00:00,15:00:00,8.5,58,49,8,10,15,Saturday,Winter,4W,0.255,2025-01-04,0,103.65,5.0,83.7,-1.0,VH04064
Kompally,15:00:00,16:00:00,6.0,94,68,3,5,27,Saturday,Winter,4W,0.371,2025-01-04,0,107.18,5.0,80.3,0.3,VH16810
Gachibowli,15:00:00,16:00:00,7.5,65,53,6,8,17,Saturday,Winter,4W,0.278,2025-01-04,0,291.88,5.0,91.7,-0.6,VH13386
Uppal,15:00:00,16:00:00,15.0,52,52,17,17,10,Saturday,Winter,2W,0.2,2025-01-04,0,468.55,5.0,93.1,-5.2,VH32746
Mehdipatnam,15:00:00,16:00:00,5.0,51,47,5,6,10,Saturday,Winter,2W,0.2,2025-01-04,0,232.15,5.0,86.1,-1.3,VH38788
Medchal,15:00:00,16:00:00,12.0,94,46,7,15,50,Saturday,Winter,2W,0.602,2025-01-04,0,600.65,5.0,87.5,5.4,VH38923
L B Nagar,15:00:00,16:00:00,8.0,59,47,8,10,20,Saturday,Winter,3W,0.303,2025-01-04,0,333.04,5.0,94.9,-0.4,VH14379
PVNR_Expressway,15:00:00,16:00:00,11.6,83,66,8,10,20,Saturday,Winter,2W,0.304,2025-01-04,0,532.13,5.0,87.8,-0.4,VH12313
HITEC_City_Main_Road,15:00:00,16:00:00,8.5,66,61,7,8,10,Saturday,Winter,3W,0.2,2025-01-04,0,409.81,5.0,73.6,-1.8,VH08421
Kompally,16:00:00,17:00:00,6.0,91,58,3,6,35,Saturday,Winter,HCV,0.455,2025-01-04,0,282.87,5.0,82.1,1.0,VH12642
Gachibowli,16:00:00,17:00:00,7.5,67,67,6,6,10,Saturday,Winter,4W,0.2,2025-01-04,0,277.44,5.0,89.2,-2.0,VH20805
Uppal,16:00:00,17:00:00,15.0,58,58,15,15,10,Saturday,Winter,4W,0.2,2025-01-04,0,680.73,5.0,72.3,-4.7,VH03267
Mehdipatnam,16:00:00,17:00:00,5.0,49,49,6,6,10,Saturday,Winter,4W,0.2,2025-01-04,0,265.18,5.0,77.4,-1.8,VH33961
Medchal,16:00:00,17:00:00,12.0,81,74,8,9,10,Saturday,Winter,2W,0.2,2025-01-04,0,547.21,5.0,78.9,-1.9,VH13576
L B Nagar,16:00:00,17:00:00,8.0,54,54,8,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,330.94,5.0,87.4,-2.7,VH38424
PVNR_Expressway,16:00:00,17:00:00,11.6,80,57,8,12,28,Saturday,Winter,2W,0.38,2025-01-04,0,531.94,5.0,89.8,0.8,VH20851
HITEC_City_Main_Road,16:00:00,17:00:00,8.5,65,65,7,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,299.15,5.0,83.1,-2.4,VH03173
Kompally,17:00:00,18:00:00,6.0,88,62,4,5,28,Saturday,Winter,HCV,0.387,2025-01-04,1,303.85,5.0,70.9,0.4,VH03096
Gachibowli,17:00:00,18:00:00,7.5,66,37,6,11,42,Saturday,Winter,2W,0.528,2025-01-04,1,384.03,5.0,59.0,3.1,VH23649
Uppal,17:00:00,18:00:00,15.0,46,24,19,37,47,Saturday,Winter,2W,0.575,2025-01-04,1,713.89,5.0,85.2,11.8,VH15359
Mehdipatnam,17:00:00,18:00:00,5.0,46,38,6,7,17,Saturday,Winter,3W,0.272,2025-01-04,1,250.46,5.0,86.5,-0.6,VH21672
Medchal,17:00:00,18:00:00,12.0,90,67,8,10,24,Saturday,Winter,4W,0.345,2025-01-04,1,484.02,5.0,58.6,0.2,VH36242
L B Nagar,17:00:00,18:00:00,8.0,56,20,8,23,63,Saturday,Winter,2W,0.735,2025-01-04,1,563.24,5.0,65.1,12.4,VH22731
PVNR_Expressway,17:00:00,18:00:00,11.6,82,52,8,13,35,Saturday,Winter,HCV,0.455,2025-01-04,1,358.71,5.0,84.8,2.1,VH12210
HITEC_City_Main_Road,17:00:00,18:00:00,8.5,67,40,7,12,39,Saturday,Winter,2W,0.495,2025-01-04,1,483.07,5.0,73.2,2.7,VH15455
Kompally,18:00:00,19:00:00,6.0,89,58,4,6,34,Saturday,Winter,4W,0.443,2025-01-04,1,398.27,5.0,74.6,0.9,VH26081
Gachibowli,18:00:00,19:00:00,7.5,66,43,6,10,33,Saturday,Winter,4W,0.437,2025-01-04,1,390.41,5.0,82.1,1.4,VH01274
Uppal,18:00:00,19:00:00,15.0,58,36,15,24,37,Saturday,Winter,4W,0.474,2025-01-04,1,549.95,5.0,86.3,4.6,VH18944
Mehdipatnam,18:00:00,19:00:00,5.0,51,33,5,9,34,Saturday,Winter,4W,0.449,2025-01-04,1,314.91,5.0,71.5,1.4,VH39696
Medchal,18:00:00,19:00:00,12.0,87,63,8,11,27,Saturday,Winter,4W,0.373,2025-01-04,1,500.24,5.0,66.0,0.6,VH25759
L B Nagar,18:00:00,19:00:00,8.0,59,22,8,21,61,Saturday,Winter,2W,0.717,2025-01-04,1,430.11,5.0,69.7,10.7,VH03162
PVNR_Expressway,18:00:00,19:00:00,11.6,82,63,8,11,22,Saturday,Winter,4W,0.329,2025-01-04,1,459.5,5.0,82.0,-0.0,VH27255
HITEC_City_Main_Road,18:00:00,19:00:00,8.5,68,36,7,14,46,Saturday,Winter,4W,0.565,2025-01-04,1,429.97,5.0,78.8,4.3,VH05126
Kompally,19:00:00,20:00:00,6.0,82,68,4,5,16,Saturday,Winter,HCV,0.26,2025-01-04,1,239.28,5.0,86.7,-0.5,VH20670
Gachibowli,19:00:00,20:00:00,7.5,56,27,8,16,50,Saturday,Winter,2W,0.603,2025-01-04,1,352.09,5.0,82.0,5.7,VH04737
Uppal,19:00:00,20:00:00,15.0,49,38,18,23,22,Saturday,Winter,2W,0.324,2025-01-04,1,624.25,5.0,69.4,-0.2,VH16343
Mehdipatnam,19:00:00,20:00:00,5.0,57,21,5,14,62,Saturday,Winter,4W,0.727,2025-01-04,1,352.43,5.0,80.9,7.3,VH18039
Medchal,19:00:00,20:00:00,12.0,89,59,8,12,33,Saturday,Winter,4W,0.433,2025-01-04,1,654.41,5.0,70.2,1.6,VH16352
L B Nagar,19:00:00,20:00:00,8.0,56,30,8,15,46,Saturday,Winter,3W,0.562,2025-01-04,1,404.62,5.0,88.5,4.8,VH14379
PVNR_Expressway,19:00:00,20:00:00,11.6,87,69,8,10,20,Saturday,Winter,HCV,0.301,2025-01-04,1,477.87,5.0,75.0,-0.4,VH20885
HITEC_City_Main_Road,19:00:00,20:00:00,8.5,58,44,8,11,22,Saturday,Winter,4W,0.33,2025-01-04,1,401.49,5.0,81.2,-0.0,VH20085
Kompally,20:00:00,21:00:00,6.0,86,62,4,5,27,Saturday,Winter,4W,0.378,2025-01-04,1,421.97,5.0,59.5,0.4,VH05737
Gachibowli,20:00:00,21:00:00,7.5,68,36,6,12,46,Saturday,Winter,2W,0.56,2025-01-04,1,398.92,5.0,75.7,3.7,VH24474
Uppal,20:00:00,21:00:00,15.0,51,26,17,34,48,Saturday,Winter,4W,0.586,2025-01-04,1,621.0,5.0,68.7,11.4,VH20119
Mehdipatnam,20:00:00,21:00:00,5.0,57,37,5,8,34,Saturday,Winter,2W,0.45,2025-01-04,1,256.96,5.0,91.3,1.3,VH01249
Medchal,20:00:00,21:00:00,12.0,86,58,8,12,31,Saturday,Winter,HCV,0.417,2025-01-04,1,433.42,5.0,85.6,1.4,VH04082
L B Nagar,20:00:00,21:00:00,8.0,46,28,10,16,36,Saturday,Winter,4W,0.47,2025-01-04,1,433.41,5.0,85.2,3.0,VH17582
PVNR_Expressway,20:00:00,21:00:00,11.6,88,74,7,9,14,Saturday,Winter,4W,0.249,2025-01-04,1,348.04,5.0,81.4,-1.0,VH16373
HITEC_City_Main_Road,20:00:00,21:00:00,8.5,57,32,8,15,42,Saturday,Winter,4W,0.527,2025-01-04,1,462.77,5.0,62.5,4.0,VH11511
Kompally,21:00:00,22:00:00,6.0,80,63,4,5,20,Saturday,Winter,HCV,0.301,2025-01-04,1,264.19,5.0,81.2,-0.2,VH26511
Gachibowli,21:00:00,22:00:00,7.5,63,27,7,16,56,Saturday,Winter,4W,0.662,2025-01-04,1,373.7,5.0,71.0,7.0,VH27982
Uppal,21:00:00,22:00:00,15.0,58,25,15,35,56,Saturday,Winter,2W,0.669,2025-01-04,1,792.19,5.0,71.1,15.8,VH13524
Mehdipatnam,21:00:00,22:00:00,5.0,56,36,5,8,34,Saturday,Winter,4W,0.442,2025-01-04,1,266.45,5.0,80.2,1.2,VH23364
Medchal,21:00:00,22:00:00,12.0,86,59,8,12,30,Saturday,Winter,HCV,0.409,2025-01-04,1,382.71,5.0,92.3,1.2,VH00500
L B Nagar,21:00:00,22:00:00,8.0,57,32,8,14,43,Saturday,Winter,2W,0.531,2025-01-04,1,481.44,5.0,70.8,3.9,VH29878
PVNR_Expressway,21:00:00,22:00:00,11.6,82,62,8,11,23,Saturday,Winter,4W,0.339,2025-01-04,1,121.81,5.0,80.1,0.1,VH06366
HITEC_City_Main_Road,21:00:00,22:00:00,8.5,58,31,8,16,45,Saturday,Winter,4W,0.552,2025-01-04,1,405.73,5.0,81.6,4.6,VH10255
Kompally,22:00:00,23:00:00,6.0,82,78,4,4,10,Saturday,Winter,2W,0.2,2025-01-04,0,65.69,5.0,89.7,-1.1,VH12860
Gachibowli,22:00:00,23:00:00,7.5,67,64,6,7,10,Saturday,Winter,4W,0.2,2025-01-04,0,224.42,5.0,91.1,-1.7,VH16549
Uppal,22:00:00,23:00:00,15.0,45,42,20,21,10,Saturday,Winter,2W,0.2,2025-01-04,0,109.42,5.0,93.6,-4.7,VH16154
Mehdipatnam,22:00:00,23:00:00,5.0,51,47,5,6,10,Saturday,Winter,2W,0.2,2025-01-04,0,93.2,5.0,82.8,-1.4,VH37131
Medchal,22:00:00,23:00:00,12.0,82,77,8,9,10,Saturday,Winter,2W,0.2,2025-01-04,0,506.17,5.0,76.6,-2.2,VH29869
L B Nagar,22:00:00,23:00:00,8.0,49,48,9,9,10,Saturday,Winter,3W,0.2,2025-01-04,0,132.06,5.0,74.1,-2.8,VH10636
PVNR_Expressway,22:00:00,23:00:00,11.6,82,80,8,8,10,Saturday,Winter,HCV,0.2,2025-01-04,0,542.84,5.0,79.5,-2.4,VH12533
HITEC_City_Main_Road,22:00:00,23:00:00,8.5,68,66,7,7,10,Saturday,Winter,2W,0.2,2025-01-04,0,333.87,5.0,83.1,-2.1,VH33144
Kompally,23:00:00,00:00:00,6.0,91,86,3,4,10,Saturday,Winter,HCV,0.2,2025-01-04,0,267.58,5.0,79.4,-1.0,VH30566
Gachibowli,23:00:00,00:00:00,7.5,62,57,7,7,10,Saturday,Winter,2W,0.2,2025-01-04,0,285.55,5.0,87.4,-1.7,VH31334
Uppal,23:00:00,00:00:00,15.0,52,51,17,17,10,Saturday,Winter,2W,0.2,2025-01-04,0,486.03,5.0,84.6,-4.9,VH09681
Mehdipatnam,23:00:00,00:00:00,5.0,50,45,6,6,10,Saturday,Winter,2W,0.2,2025-01-04,0,171.89,5.0,93.4,-1.2,VH21834
Medchal,23:00:00,00:00:00,12.0,81,79,8,9,10,Saturday,Winter,HCV,0.2,2025-01-04,0,493.66,5.0,97.5,-2.5,VH22812
L B Nagar,23:00:00,00:00:00,8.0,58,56,8,8,10,Saturday,Winter,2W,0.2,2025-01-04,0,326.47,5.0,80.2,-2.3,VH34963
PVNR_Expressway,23:00:00,00:00:00,11.6,87,82,8,8,10,Saturday,Winter,4W,0.2,2025-01-04,0,402.41,5.0,87.3,-2.0,VH37668
HITEC_City_Main_Road,23:00:00,00:00:00,8.5,55,53,9,9,10,Saturday,Winter,4W,0.2,2025-01-04,0,295.65,5.0,85.9,-2.5,VH26218
Kompally,00:00:00,01:00:00,6.0,85,83,4,4,10,Sunday,Winter,4W,0.2,2025-01-05,0,63.93,5.0,91.4,-1.2,VH39085
Gachibowli,00:00:00,01:00:00,7.5,66,64,6,6,10,Sunday,Winter,4W,0.2,2025-01-05,0,316.66,5.0,77.9,-1.9,VH25273
Uppal,00:00:00,01:00:00,15.0,59,55,15,16,10,Sunday,Winter,2W,0.2,2025-01-05,0,613.81,5.0,91.8,-3.7,VH33352
Mehdipatnam,00:00:00,01:00:00,5.0,46,41,6,7,10,Sunday,Winter,3W,0.2,2025-01-05,0,233.18,5.0,97.5,-1.3,VH27048
Medchal,00:00:00,01:00:00,12.0,84,80,8,8,10,Sunday,Winter,HCV,0.2,2025-01-05,0,106.32,5.0,81.0,-2.2,VH32934
L B Nagar,00:00:00,01:00:00,8.0,55,52,8,9,10,Sunday,Winter,2W,0.2,2025-01-05,0,382.33,5.0,75.9,-2.2,VH34493
PVNR_Expressway,00:00:00,01:00:00,11.6,91,87,7,7,10,Sunday,Winter,2W,0.2,2025-01-05,0,526.01,5.0,66.1,-2.0,VH20177
